"暇","ひま","名詞","","空閒，閒暇","暇な時に何をしていますか。","有空的時候你都做些什麼？"
"上","うえ","名詞","","上面，上方","本は机の上にある。","書在桌子上。"
"下","した","名詞","","下面，下方","猫がテーブルの下で寝ている。","貓在桌子底下睡覺。"
"端","はし","名詞","","邊緣，開頭","道の端を歩いてください。","請走在路邊。"
"隅","すみ","名詞","","角落","部屋の隅にほこりがたまっている。","房間角落積了灰塵。"
"源","みなもと","名詞","","源頭，根源","この川の源は、あの山の中にある。","這條河的源頭在那座山裡。"
"果て","はて","名詞","","盡頭，終點","宇宙の果てはどうなっているのだろう。","宇宙的盡頭是怎麼樣的呢？"
"傍ら","かたわら","名詞","","旁邊；同時","彼は大学に通う傍ら、アルバイトをしている。","他一邊上大學，一邊打工。"
"延べ","のべ","名詞/接頭語","","總計，共計","この工事には延べ一万人が参加した。","這項工程總計有一萬人參加。"
"盛り","さかり","名詞","","全盛時期，頂峰","今は桜が満開で、一番の盛りだ。","現在櫻花盛開，是最好的時候。"
"兆し","きざし","名詞","","徵兆，跡象","春の兆しが感じられるようになってきた。","開始能感覺到春天的跡象了。"
"半端","はんぱ","名詞/形容動詞","","零頭，不徹底","半端な時間があったので、カフェに寄った。","因為有些零碎的時間，就順道去了咖啡館。"
"影","かげ","名詞","","影子，身影","夕日に照らされて、長い影ができた。","被夕陽照射，拉出了長長的影子。"
"陰","かげ","名詞","","陰影處，背後","夏の日は、木の陰に入ると涼しい。","夏天時，躲到樹蔭下很涼快。"
"音","ね","名詞","","音色","このバイオリンは素晴らしい音が出る。","這把小提琴能發出美妙的音色。"
"趣","おもむき","名詞","","風趣，情趣","この庭は、古い日本の趣がある。","這座庭園有著古日本的風情。"
"本音","ほんね","名詞","","真心話，實話","酒を飲むと、つい本音が出てしまう。","一喝酒，就不小心說出真心話了。"
"初耳","はつみみ","名詞","","初次聽說","彼が結婚したなんて、初耳だよ。","我還是第一次聽說他結婚了。"
"見晴らし","みはらし","名詞","","景觀，視野","このホテルの部屋は見晴らしがとても良い。","這家飯店的房間視野非常好。"


















































