"斜め","ななめ,"Noun","","Diagonal, slant, tilt","彼は私の斜め前に座った。","He sat diagonally in front of me."
"矢印","やじるし,"Noun","","Arrow symbol","矢印の方向に進んでください。","Please proceed in the direction of the arrow."
"虫","むし,"Noun","","Insect, bug","夏になると、いろいろな虫が出てくる。","Various insects come out in summer."
"蚊","か,"Noun","","Mosquito","夜、蚊に刺されて眠れなかった。","I couldn't sleep last night because I was bitten by mosquitoes."
"蛇","へび,"Noun","","Snake","草むらで蛇を見つけて驚いた。","I was surprised to find a snake in the grass."
"竜","りゅう,"Noun","","Dragon","竜は伝説上の生き物だ。","Dragons are legendary creatures."
"尾","お,"Noun","","Tail","犬が嬉しそうに尾を振っている。","The dog is happily wagging its tail."
"殻","から,"Noun","","Shell, husk","卵の殻を捨ててください。","Please throw away the eggshells."
"角","つの,"Noun","","Horn (animal), antler","鹿は立派な角を持っている。","Deer have magnificent antlers."
"翼","つばさ,"Noun","","Wing","鳥は翼を広げて空を飛んだ。","The bird spread its wings and flew into the sky."
"雌","めす,"Noun","","Female (animal)","このライオンは雌だ。","This lion is female."
"雄","おす,"Noun","","Male (animal)","雄の孔雀は羽が美しい。","Male peacocks have beautiful feathers."
"此","これ,"Pronoun","","This (formal)","此は私の本です。","This is my book."
"獣","けもの,"Noun","","Beast, animal","森の奥には、いろいろな獣がいる。","There are various beasts deep in the forest."
"刃","は,"Noun","","Blade, edge (of a knife)","このナイフは刃が鋭い。","This knife has a sharp blade."
"矢","や,"Noun","","Arrow","彼は的の中心に矢を放った。","He shot an arrow at the center of the target."
"盾","たて,"Noun","","Shield","兵士は盾で身を守った。","The soldier protected himself with a shield."
"弾","たま,"Noun","","Bullet, pellet, shot","ピストルに弾を込める。","Load bullets into the pistol."
"的","まと,"Noun","","Target, mark, bullseye","弓道の練習で的に矢を当てる。","Hit the target with an arrow during Kyudo practice."
"弓","ゆみ,"Noun","","Bow (for archery)","弓を引いて矢を放つ。","Draw the bow and shoot an arrow."
"刀","かたな,"Noun","","Sword (especially Japanese)","侍は刀を腰に差していた。","The samurai had a katana at his waist."
"鉛","なまり,"Noun","","Lead (metal)","釣りで使うおもりは鉛でできている。","The sinker used for fishing is made of lead."
"狩り","かり,"Noun","","Hunting, hunt","昔の人は狩りをして食料を得ていた。","People in ancient times obtained food by hunting."
"獲物","えもの,"Noun","","Prey, catch, game","ライオンが獲物を狙っている。","The lion is aiming for its prey."
"市","いち,"Noun","","Market, fair","毎週末、駅前で朝市が開かれる。","A morning market is held in front of the station every weekend."
"蔵","くら,"Noun","","Storehouse, warehouse, cellar","古い蔵の中から、価値のある骨董品が見つかった。","Valuable antiques were found in the old storehouse."
"富","とみ,"Noun","","Wealth, riches","彼は一代で莫大な富を築いた。","He built immense wealth in one generation."
"札","さつ,"Noun","","Bill, banknote","財布に一万円札が一枚だけ入っていた。","There was only one 10,000 yen bill in my wallet."
"値","ね,"Noun","","Price, value","この絵は高い値がつくでしょう。","This painting will probably fetch a high price."
"小銭","こぜに,"Noun","","Small change, coins","自動販売機を使うので、小銭が必要だ。","I need small change because I'm using the vending machine."
"問屋","とんや,"Noun","","Wholesaler","生産者から商品を仕入れて、小売店に売るのが問屋だ。","A wholesaler buys goods from producers and sells them to retailers."
"残高","ざんだか,"Noun","","Balance (of money)","銀行口座の残高を確認する。","Check the bank account balance."
"お釣り","おつり,"Noun","","Change (money returned)","千円札で払って、お釣りをもらった。","I paid with a 1,000 yen bill and received change."
"小遣い","こづかい,"Noun","","Pocket money, allowance","毎月、親から五千円のお小遣いをもらう。","I get 5,000 yen allowance from my parents every month."
"要","かなめ,"Noun","","Key point, pivot, cornerstone","この計画の要は、資金調達だ。","The key to this plan is fundraising."
"技","わざ,"Noun","","Technique, skill, trick","彼は柔道で素晴らしい技を見せた。","He showed amazing techniques in judo."
"暦","こよみ,"Noun","","Calendar, almanac","壁の暦を新しい月にめくる。","Turn the wall calendar to the new month."
"公","おおやけ,"Noun","","Public, open, official","この件はまだ公にされていない。","This matter has not yet been made public."
"芝居","しばい,"Noun","","Play, drama, acting","今度の日曜日、友達と芝居を見に行く。","This Sunday, I'm going to see a play with my friends."
"手際","てぎわ,"Noun","","Skill, knack, performance","彼女はとても手際よく料理を作る。","She cooks very skillfully."
"偽物","にせもの,"Noun","","Fake, counterfeit, imitation","これは本物そっくりに作られた偽物だ。","This is a fake made to look exactly like the real thing."
"夜更かし","よふかし,"Noun","","Staying up late","試験前なので、毎晩夜更かししている。","Since it's before the exam, I'm staying up late every night."
"折","おり,"Noun","","Time, occasion, opportunity","またの折に、ゆっくりお話ししましょう。","Let's talk slowly again sometime."
"暇","ひま,"Noun","","Free time, spare time","暇な時に何をしていますか。","What do you do in your free time?"
"上","うえ,"Noun","","Above, on, top","本は机の上にある。","The book is on the desk."
"下","した,"Noun","","Below, under, bottom","猫がテーブルの下で寝ている。","The cat is sleeping under the table."
"端","はし,"Noun","","Edge, end, margin","道の端を歩いてください。","Please walk on the edge of the road."
"隅","すみ,"Noun","","Corner, nook","部屋の隅にほこりがたまっている。","Dust is accumulating in the corner of the room."
"源","みなもと,"Noun","","Source, origin, spring","この川の源は、あの山の中にある。","The source of this river is in that mountain."
"果て","はて,"Noun","","End, utmost limit, furthest point","宇宙の果てはどうなっているのだろう。","What does the end of the universe look like?"
"傍ら","かたわら,"Noun","","Side, beside; while (doing something else)","彼は大学に通う傍ら、アルバイトをしている。","While attending university, he also works part-time."
"延べ","のべ,"Noun/Prefix","","Total, aggregate","この工事には延べ一万人が参加した。","A total of ten thousand people participated in this construction work."
"盛り","さかり,"Noun","","Peak, prime, height (of blooming)","今は桜が満開で、一番の盛りだ。","Now the cherry blossoms are in full bloom, it's their prime."
"兆し","きざし,"Noun","","Sign, omen, hint","春の兆しが感じられるようになってきた。","I've started to feel the signs of spring."
"半","はんぱ,"Noun/Adjective (na)","","Odd number, incomplete, half-baked","半端な時間があったので、カフェに寄った。","Since I had some odd bits of time, I stopped by a cafe."
"影","かげ,"Noun","","Shadow, reflection, silhouette","夕日に照らされて、長い影ができた。","A long shadow was cast by the setting sun."
"陰","かげ,"Noun","","Shade, shadow, hidden place","夏の日は、木の陰に入ると涼しい。","On a summer day, it's cool to go into the shade of a tree."
"音","ね,"Noun","","Sound (musical), tone, note","このバイオリンは素晴らしい音が出る。","This violin produces a wonderful sound."
"趣","おもむき,"Noun","","Charm, elegance, artistic effect","この庭は、古い日本の趣がある。","This garden has the charm of old Japan."
"本音","ほんね,"Noun","","True feelings, real intention","酒を飲むと、つい本音が出てしまう。","When I drink alcohol, my true feelings tend to come out."
"初耳","はつみみ,"Noun","","First time hearing, new information","彼が結婚したなんて、初耳だよ。","I had no idea he got married! That's new to me."
"見晴らし","みはらし,"Noun","","View, prospect","このホテルの部屋は見晴らしがとても良い。","The view from this hotel room is excellent."
