encroach,"侵占； 侵蚀， 蚕食","The new buildings are encroaching on the park.","新建筑正在侵占公园。"
pronounced,"显著的； 明确的","He has a pronounced limp.","他跛得很厉害。"
perish,"灭亡； 湮灭， 毁灭； 老化","Many people perished in the fire.","许多人在火灾中丧生。"
definite,"清楚的， 确切的； 肯定的","I need a definite answer by tomorrow.","我明天需要一个明确的答复。"
stipulate,"规定， 明确要求； 约定","The contract stipulates that the work must be finished by a certain date.","合同规定，这项工作必须在某个日期前完成。"
wary,"小心翼翼的， 留神的， 警惕的","Be wary of strangers.","要提防陌生人。"
adapt,"适合； 适应； 调整； 改编， 改写","He has adapted to his new life.","他已经适应了他的新生活。"
batch,"分批处理, 一批，一组，一群；一批生产的量","We processed the orders in batches.","我们分批处理订单。"
stagecoach,"公共马车， 驿站马车","The stagecoach was a common form of transportation in the 19th century.","在19世纪，公共马车是一种常见的交通工具。"
insufficient,"不足的， 不够的","There is insufficient evidence to convict him.","证据不足，无法给他定罪。"
intrinsic,"固有的， 本质的， 内在的","The intrinsic value of the diamond is very high.","这颗钻石的内在价值很高。"
guilty,"有罪的， 犯罪的； 内疚的","He was found guilty of murder.","他被判犯有谋杀罪。"
measure,"量，测量, 措施，办法","We need to take measures to protect the environment.","我们需要采取措施保护环境。"
vestige,"遗迹， 残余； 丝毫， 一点儿","There is not a vestige of truth in his story.","他的故事里没有一丝真实性。"
interstellar,"星际的","Interstellar travel is still a dream.","星际旅行仍然是一个梦想。"
luminous,"发光的， 明亮的","The moon was luminous in the night sky.","月亮在夜空中闪闪发光。"
lash,"将系牢，捆绑；猛烈打击；鞭打；猛烈抨击，严厉斥责, 鞭打； 睫毛","He lashed the horse with a whip.","他用鞭子抽打马。"
maritime,"海的， 海事的； 航海的","The country has a long maritime history.","这个国家有悠久的航海历史。"
rattle,"发出咔嗒声；使紧张，使恐惧, 咔嗒声； 拨浪鼓","The windows rattled in the wind.","窗户在风中嘎嘎作响。"
warp,"扭曲，弯曲，变形；","The wood had warped in the heat.","木头在高温下变形了。"
basement,"地下室， 地窖； 建筑物的底部","The washing machine is in the basement.","洗衣机在地下室。"
injurious,"侮辱的， 诽谤的； 造成伤害的， 有害的","Smoking is injurious to your health.","吸烟有害健康。"
chant,"唱圣歌； 反复呼喊, 圣歌；单调的吟唱；反复呼喊的话语","The monks were chanting their morning prayers.","僧侣们正在唱晨祷。"
commune,"与…亲密地交谈, 群体， 公社","He went to live in a commune in the countryside.","他到乡下的一个公社去住了。"
babble,"胡言乱语； 含糊不清地说； 喋喋不休","The baby was babbling happily.","婴儿高兴地呀呀学语。"
focalize,"调节焦距； 使聚焦； 使集中","We need to focalize our efforts on the most important tasks.","我们需要把精力集中在最重要的任务上。"
ceremonial,"礼仪的，礼节的, 礼仪， 礼节","The wedding was a very ceremonial occasion.","婚礼是一个非常隆重的场合。"
toady,"谄媚，奉承, 谄媚者， 马屁精","He's a toady who always agrees with his boss.","他是个马屁精，总是同意他老板的意见。"
squabble,"发生口角，","They were squabbling over a trivial matter.","他们为一件小事争吵。"
rustic,"乡村的； 淳朴的； 用粗糙木材制作的","The house has a rustic charm.","这所房子有乡村的魅力。"
lava,"岩浆， 熔岩","Lava flowed from the volcano.","岩浆从火山流出。"
minimal,"最小的； 最低限度的","The risk is minimal.","风险极小。"
ecology,"生态； 生态学； 生态环境","We need to protect the ecology of the planet.","我们需要保护地球的生态。"
venomous,"有毒的， 分泌毒液的； 恶意的， 狠毒的","The snake is venomous.","这条蛇有毒。"
courageous,"勇敢的， 有胆量的","She is a courageous woman.","她是个勇敢的女人。"
prudent,"谨慎的； 深谋远虑的","It is prudent to save money for the future.","为将来存钱是明智的。"
secrete,"分泌； 藏匿， 躲藏","The gland secretes a hormone.","这个腺体分泌一种激素。"
steady,"牢固的；稳定的；沉稳的，","The table is steady.","这张桌子很稳。"
enclose,"围住； 把…装入","Please enclose a stamped, self-addressed envelope.","请附上一个贴好邮票、写好地址的回信信封。"
overview,"梗概， 概述","This is a brief overview of the project.","这是这个项目的简要概述。"
disease,"疾病； 弊端， 恶疾","He is suffering from a rare disease.","他患有一种罕见的疾病。"
notwithstanding,"虽然， 尽管如此","Notwithstanding the bad weather, the game went on.","尽管天气不好，比赛还是继续进行。"
volatile,"挥发性的， 易挥发的； 不稳定的； 反复无常的","The situation is very volatile.","局势非常不稳定。"
ideomotor,"观念运动的","The ideomotor effect is a psychological phenomenon where a subject makes motions unconsciously.","观念运动效应是一种心理现象，即主体无意识地做出动作。"
generic,"种类的， 属的； 一般的， 普通的","This is a generic drug.","这是一种仿制药。"
endorse,"签名； 宣传， 代言； 签署； 赞同， 支持","I endorse this product.","我为这个产品代言。"
alike,"一样地，相似地；同样程度地, 相同的， 相似的","The two brothers look very alike.","这两兄弟长得很像。"
genius,"天才； 天赋","He is a mathematical genius.","他是个数学天才。"
infrastructure,"基础设施， 基础结构","The country needs to invest in its infrastructure.","这个国家需要投资基础设施。"
typical,"典型的， 有代表性的","This is a typical example of his work.","这是他作品的一个典型例子。"
embargo,"禁止贸易令；","The government has imposed an embargo on all trade with the country.","政府对该国的所有贸易实行了禁运。"
wither,"枯萎， 凋谢； 衰退； 萎缩； 破灭","The flowers withered and died.","花儿枯萎凋谢了。"
quotation,"引文， 引语， 语录； 报价","Can you give me a quotation for the work?","你能给我报个价吗？"
nocturnal,"夜行性的； 夜间发生的","Owls are nocturnal birds.","猫头鹰是夜行性鸟类。"
corrosion,"腐蚀， 侵蚀","The corrosion of the metal was caused by the acid rain.","金属的腐蚀是由酸雨造成的。"
notorious,"臭名昭著的， 声名狼藉的","He is a notorious criminal.","他是个臭名昭著的罪犯。"
illustrative,"作为例证的； 用做说明的； 解释性的","The book is full of illustrative examples.","这本书充满了说明性的例子。"
hydrogen,"氢","Hydrogen is the most abundant chemical element in the universe.","氢是宇宙中最丰富的化学元素。"
superimpose,"使重叠， 使叠加； 添加","The artist superimposed one image on top of another.","艺术家把一张图片叠加在另一张上面。"
infant,"婴儿的； 初期的, 婴儿，幼儿","The infant was sleeping peacefully.","婴儿安详地睡着。"
artifact,"人工制品， 手工艺品","The museum has a large collection of ancient artifacts.","博物馆收藏了大量古代文物。"
carbon,"碳","Carbon is a chemical element with the symbol C and atomic number 6.","碳是一种化学元素，符号为C，原子序数为6。"
dinosaur,"恐龙","Dinosaurs are a group of extinct reptiles.","恐龙是一群已灭绝的爬行动物。"
turnpike,"收费公路","We had to pay a toll on the turnpike.","我们在收费公路上得付通行费。"
deprive,"使失去， 剥夺","He was deprived of his freedom.","他被剥夺了自由。"
tantalizing,"诱人的","The smell of the food was tantalizing.","食物的香味很诱人。"
swoop,"猛扑； 突然袭击, 突然行动","The eagle swooped down on its prey.","老鹰猛扑向它的猎物。"
floral,"花的， 像花的； 饰以花的， 绘有花的","The dress has a floral pattern.","这件连衣裙是花卉图案的。"
pest,"害虫； 令人讨厌的人","Aphids are a common pest in gardens.","蚜虫是花园里常见的害虫。"
swoon,"昏厥， 昏倒； 痴迷","She swooned at the sight of blood.","她一看到血就晕了过去。"
magnesium,"镁","Magnesium is a chemical element with the symbol Mg and atomic number 12.","镁是一种化学元素，符号为Mg，原子序数为12。"
infancy,"幼年； 初期","The project is still in its infancy.","这个项目还处于起步阶段。"
heritage,"遗产； 传统","We must preserve our cultural heritage.","我们必须保护我们的文化遗产。"
supreme,"至高无上的","The Supreme Court is the highest court in the land.","最高法院是该国最高法院。"
philosophy,"哲学； 哲学体系， 思想体系； 人生观， 人生哲学","He has a very positive philosophy of life.","他有非常积极的人生哲学。"
slope,"倾斜, 斜坡，斜面；斜度","The ski slope is very steep.","滑雪坡很陡。"
outrageously,"令人不能容忍地； 肆无忌惮地","The prices are outrageously high.","价格高得离谱。"
lapse,"期满终止， 失效； 衰退； 背弃, 失误；失足","There was a lapse in security.","安保出现了疏忽。"
regenerate,"复兴， 振兴； 再生","The lizard can regenerate its tail.","蜥蜴可以再生尾巴。"
latent,"潜在的， 隐伏的； 潜伏的； 休眠的","He has a latent talent for music.","他有潜在的音乐天赋。"
forestall,"预防， 预先阻止； 先发制人","He forestalled any objections by explaining his plan in detail.","他详细解释了他的计划，从而预先阻止了任何反对意见。"
terrific,"极好的； 非常的， 极度的； 可怕的","That's a terrific idea!","那真是个好主意！"
stanza,"节， 段","The poem has four stanzas.","这首诗有四节。"
niche,"生态位； 壁龛","He found his niche in the company.","他在公司里找到了自己的位置。"
worship,"祭拜； 崇拜， 崇敬","They worship their ancestors.","他们崇拜祖先。"
lawn,"草地， 草坪； 操场","He was mowing the lawn.","他在修剪草坪。"
infection,"传染， 感染； 传染病","He has a bacterial infection.","他有细菌感染。"
ponderous,"笨重的； 笨拙的； 沉闷的","The book is a ponderous tome.","这本书是一本厚重的大部头。"
stubborn,"顽固的， 倔强的； 难对付的","He is as stubborn as a mule.","他像骡子一样固执。"
imprecise,"不精确的； 不严密的","The instructions were imprecise.","说明书不精确。"
formulate,"阐明， 确切表达； 规划， 构想； 制定","He formulated a new theory.","他提出了一种新理论。"
glorify,"吹捧， 美化； 赞美， 赞扬","The movie glorifies violence.","这部电影美化暴力。"
emigrate,"移民， 移居国外","He emigrated from his home country to find a better life.","他从祖国移民出去寻找更好的生活。"
sinuous,"蜿蜒的； 迂回的","The river follows a sinuous course.","这条河蜿蜒曲折。"
triangle,"三角形； 三角形物体","A triangle has three sides and three angles.","三角形有三条边和三个角。"
alien,"外星人；组织之外的人；外国人，","The movie is about an alien from another planet.","这部电影是关于一个来自另一个星球的外星人。"
layer,"层， 层次","The cake has three layers.","蛋糕有三层。"
linguistic,"语言的， 语言学的","He is a linguistic expert.","他是语言学专家。"
sanitation,"卫生； 卫生设施， 卫生设备","Good sanitation is essential for public health.","良好的卫生对公共健康至关重要。"
elite,"卓越的，精锐的, 精英","The elite athletes competed in the Olympics.","精英运动员参加了奥运会。"
ornament,"装饰, 装饰， 点缀","The Christmas tree was decorated with ornaments.","圣诞树上装饰着各种装饰品。"
chubby,"丰满的， 圆胖的","The baby has chubby cheeks.","婴儿有胖乎乎的脸颊。"
ivory,"象牙； 象牙制品； 象牙色， 乳白色","The piano keys are made of ivory.","钢琴键是用象牙制成的。"
anomalous,"异常的； 不规则的","The results of the experiment were anomalous.","实验结果异常。"
deficient,"不足的， 缺乏的； 有缺陷的， 不完善的","The diet is deficient in vitamins.","这种饮食缺乏维生素。"
henceforth,"从此以后","Henceforth, all employees must wear a uniform.","从今以后，所有员工都必须穿制服。"
preponderance,"优势","There is a preponderance of evidence against him.","有压倒性的证据对他不利。"
barrel,"桶","The wine is aged in oak barrels.","这种酒在橡木桶中陈酿。"
chain,"链；, 用链条拴住； 联号， 连锁店","The prisoner was in chains.","囚犯被锁链锁着。"
efficient,"有效的， 有效率的； 有能力的， 能胜任的","She is a very efficient worker.","她是个非常有效率的工人。"
unify,"统一， 联合","The two countries decided to unify.","两国决定统一。"
consistent,"一致的； 稳定的； 调和的； 始终如一的","His story is not consistent with the facts.","他的故事与事实不符。"
reverse,"反转；彻底转变，颠倒；撤销，废除；交换；, 相反的","She reversed the car into the garage.","她把车倒进车库。"
ravage,"毁坏； 抢劫， 掠夺","The storm ravaged the coastline.","暴风雨摧毁了海岸线。"
barren,"贫瘠的， 荒芜的； 不结果实的， 不育的","The land is barren and dry.","这片土地贫瘠干旱。"
fungi,"[fungus的复数]真菌","Mushrooms are a type of fungi.","蘑菇是一种真菌。"
permanent,"持久的， 永久的； 固定不变的","This is a permanent job.","这是一份永久性的工作。"
foster,"鼓励，促进，助长；培养，抚育；领养, 代养的","They decided to foster a child.","他们决定收养一个孩子。"
receptacle,"容器； 插座","The trash can is a receptacle for garbage.","垃圾桶是装垃圾的容器。"
summarize,"概括， 总结","Can you summarize the main points of the article?","你能总结一下这篇文章的要点吗？"
facility,"设施；设备；容易；灵巧","The hotel has a number of facilities, including a swimming pool and a gym.","这家酒店有许多设施，包括一个游泳池和一个健身房。"
gregarious,"群居的； 合群的， 爱社交的","She is a very gregarious person.","她是个很会社交的人。"
beam,"面露喜色；发射，播送；照射, 束， 波束， 光线； 梁； 笑容， 喜色","A beam of sunlight shone through the window.","一缕阳光透过窗户照了进来。"
beak,"鸟嘴， 喙","The bird has a sharp beak.","这只鸟的喙很锋利。"
fiction,"小说； 虚构， 编造","I enjoy reading science fiction.","我喜欢读科幻小说。"
bead,"珠子； 小滴","She was wearing a necklace of beads.","她戴着一串珠子项链。"
replace,"替换， 取代； 归还， 把…放回原处","I need to replace the battery in my watch.","我需要更换手表里的电池。"
aviation,"航空， 航空学； 飞行","He is interested in aviation.","他对航空很感兴趣。"
appointment,"约会， 约定； 任命， 委派； 职位","I have an appointment with the doctor.","我和医生有个约会。"
synthesize,"合成； 综合","The new drug is synthesized from a plant.","这种新药是从一种植物中合成的。"
trek,"艰苦跋涉","They went on a trek through the Himalayas.","他们徒步穿越喜马拉雅山。"
squash,"压碎，挤压；挤进，塞入；制止, 软式墙网球， 壁球； 果汁汽水","He squashed the bug with his shoe.","他用鞋子踩扁了虫子。"
major,"主修， 专攻, 较大的；主要的；主修的, 专业","What is your major?","你的专业是什么？"
playwright,"剧作家","William Shakespeare is a famous playwright.","威廉·莎士比亚是一位著名的剧作家。"
interrupt,"打扰； 中断； 阻碍","Please don't interrupt me while I'm speaking.","我说话时请不要打断我。"
beat,"打拍子，指挥；敲打；打败，胜过；跳动, 疲惫的, 跳动；节拍，节奏；有规律的敲击","The drums were beating loudly.","鼓声震天响。"
feasible,"可行的， 行得通的","The plan is feasible and should be implemented.","这个计划是可行的，应该予以实施。"
prescribe,"开处方； 规定； 指示","The doctor prescribed some medicine for my cold.","医生给我开了些感冒药。"
proofread,"校对， 校正","Please proofread this document for any errors.","请校对这份文件，看看有没有错误。"
potential,"潜在的； 可能的, 潜能，潜力","She has the potential to be a great leader.","她有成为一位伟大领袖的潜力。"
lounge,"懒洋洋地站, 等候室，休息室","We waited in the lounge for our flight.","我们在休息室等飞机。"
gross,"总的，毛的；粗俗的，粗野的；令人不快的, 总收入为, 一罗；","What is your gross annual income?","你的年总收入是多少？"
resist,"抵抗； 耐， 抗","I couldn't resist the temptation to eat the cake.","我忍不住吃了蛋糕。"
archive,"档案室, 存档","The historical documents are stored in an archive.","历史文献储存在档案室里。"
disarm,"解除武装； 裁军； 消除， 消解","The police disarmed the gunman.","警察解除了持枪歹徒的武装。"
extrapolate,"外推； 推断， 推知","We can extrapolate the future trend from the current data.","我们可以从当前数据推断未来的趋势。"
stimulate,"刺激； 激励， 激发","The new policy is designed to stimulate economic growth.","新政策旨在刺激经济增长。"
reciprocity,"互惠， 互助； 互惠主义","The two countries have a relationship based on reciprocity.","两国关系建立在互惠的基础上。"
eclipse,"遮住光；使相形见绌, 日食， 月食","A solar eclipse occurs when the Moon passes between the Sun and Earth.","当月球经过太阳和地球之间时，就会发生日食。"
square,"正方形的；成直角的，方的；平方的, 正方形；广场；平方, 使成正方形； 求平方； 使打成平局","The room is square.","房间是正方形的。"
careless,"粗心的， 疏忽的； 无忧无虑的； 不关心的， 冷漠的","He is a very careless driver.","他是个非常粗心的司机。"
soak,"浸泡， 浸湿， 浸透","Soak the beans in water overnight.","把豆子在水里泡一夜。"
counteract,"消除； 抵消","This medicine will counteract the effects of the poison.","这种药可以抵消毒药的作用。"
deserted,"荒废的， 空无一人的； 被离弃的， 被遗弃的","The village was deserted.","村庄荒无人烟。"
commute,"上下班往返， 经常往返； 代偿； 减刑","I commute to work by train every day.","我每天乘火车上下班。"
sustain,"保持， 维持； 支持， 支撑； 经受， 承受","The company has sustained heavy losses this year.","公司今年遭受了严重亏损。"
anarchist,"无政府主义者","He is an anarchist who believes in the abolition of all government.","他是一个无政府主义者，相信废除所有政府。"
classify,"分类； 分等","The books are classified according to subject.","这些书是按主题分类的。"
altitude,"海拔，高度；","The plane was flying at an altitude of 30,000 feet.","飞机在3万英尺的高空飞行。"
request,"要求， 请求","I made a request for a new computer.","我申请了一台新电脑。"
colony,"群， 群体； 殖民地； 聚居地","The country was a former British colony.","这个国家曾是英国的殖民地。"
wagon,"四轮马车； 货车","The pioneers traveled west in covered wagons.","拓荒者们坐着有篷马车向西行进。"
numeric,"数字的","The data is in numeric format.","数据是数字格式的。"
debut,"首次演出； 初次亮相","She made her debut in the new play.","她在这部新剧中首次亮相。"
uphold,"支持， 维护； 维持","The court upheld the decision of the lower court.","法院维持了下级法院的判决。"
dimension,"维，元；尺寸；方面；特点；","What are the dimensions of the room?","这个房间的尺寸是多少？"
nostalgia,"思乡病， 乡愁； 怀旧之情， 恋旧","He felt a wave of nostalgia for his childhood.","他感到一阵对童年的怀念。"
deserve,"应得， 值得","You deserve a break.","你应该休息一下。"
process,"加工，处理, 过程； 程序， 手续； 工序， 制作法","The application process is very complicated.","申请过程非常复杂。"
artisan,"工匠， 手艺人","He is a skilled artisan.","他是个熟练的工匠。"
sprout,"发芽，抽条，生长；迅速出现，涌现出, 新芽， 嫩枝， 苗","The seeds have started to sprout.","种子已经开始发芽了。"
restore,"恢复； 修复； 归还， 交还","The government is trying to restore order.","政府正试图恢复秩序。"
viscous,"黏滞的， 黏性的","Honey is a viscous liquid.","蜂蜜是一种粘稠的液体。"
nostalgic,"思乡的； 怀旧的","He felt nostalgic for his childhood.","他怀念自己的童年。"
alternative,"可供替代的； 非传统的, 可供选择的事物；选择的自由，选择的余地","Is there an alternative to surgery?","除了手术还有别的选择吗？"
banner,"横幅","The protesters were carrying banners.","抗议者举着横幅。"
encounter,"偶然碰到； 遭遇","I encountered an old friend at the supermarket.","我在超市偶然遇到了一个老朋友。"
soda,"苏打， 纯碱","I'd like a soda, please.","请给我一杯苏打水。"
landslide,"山崩， 塌方； 压倒性胜利","The landslide blocked the road.","山体滑坡堵塞了道路。"
prairie,"大草原","The prairie is a large area of flat grassland.","大草原是一大片平坦的草地。"
approve,"批准； 赞成","I still don't approve.",""
chafe,"擦破， 擦痛； 恼怒， 焦躁","The strap chafes the baby's skin.",""
chew,"咀嚼； 思量， 熟思","We were taught to chew our food thoroughly.",""
domicile,"住处， 住所",,
pedestrian,"徒步的； 缺乏想象力的,步行者，行人","The street is so crowded, you have to drive at a pedestrian pace.","这条街太拥挤了，你不得不以步行者的速度开车。"
hurry,"使加快，催促；赶快，匆忙,急忙， 匆忙， 仓促","We'd better hurry or we'll be late.","我们最好快点，否则会迟到。"
account,"说明，解释；占,解释， 描述， 叙述； 账目； 账户","I paid the money into my account this morning.","今天上午我把钱存入了我的账户。"
radioactive,"放射性的， 有辐射的","The uranium is radioactive.","铀有放射性。"
innocent,"天真的； 清白的； 无恶意的","He pleaded innocent to all charges.","他辩称对所有指控都是清白的。"
alphabet,"字母表","A quick brown fox jumps over the lazy dog.","一只敏捷的棕色狐狸跳过那只懒狗。"
stride,"大步；步法；","He crossed the room in a few strides.","他几大步就穿过了房间。"
advance,"前进，向前移动；发展，进步；促进；预付,预先的； 先头的,前进；进展；预付","The fire advanced steadily through the forest.","大火在森林中不断蔓延。"
appreciate,"赏识； 鉴赏， 欣赏； 感激","I appreciate having time off work.","我很感激能有休息时间。"
bleach,"变白， 漂白,漂白剂","He bleached his white shirt.","他用漂白粉漂洗白衬衫上的汙跡。"
diverse,"不同的； 多样的","His message appealed to a diverse audience.","他的信息吸引了不同的受众。"
rally,"集合，召集；恢复，重新振作,集会， 大会","The crowds rallied to protest the new law.","人群聚集起来抗议新法律。"
soft,"柔软的； 柔和的； 不强烈的； 心肠软的； 软性的","The blanket is very soft.","这条毯子很软。"
fictitious,"虚构的； 假的； 假装的， 虚伪的","The characters in the book are entirely fictitious.","书中的人物完全是虚构的。"
prime,"主要的；最初的；最好的；首先的,全盛时期，盛年,使准备好； 事先指点","His prime concern is to help the poor.","他的主要关注点是帮助穷人。"
intellect,"智力， 理解力； 知识分子","She has a very sharp intellect.","她有非常敏锐的智力。"
amble,"缓行， 漫步","They ambled down the road.","他们沿着路漫步。"
loyal,"忠诚的， 忠贞的","He remained loyal to his principles.","他始终忠于自己的原则。"
preference,"偏爱； 优先","Her preference is for classical music.","她偏爱古典音乐。"
mainstream,"主流， 主要倾向； 主流思想","The film has finally entered the mainstream.","这部电影终于进入了主流。"
opportunity,"机会， 时机","This is a great opportunity to learn.","这是一个很好的学习机会。"
dissolute,"放荡的， 放纵的， 道德沦丧的","He was appalled by the corruption and dissolute attitude.","他对这种腐败和放荡的态度感到震惊。"
court,"法院，法庭；宫廷，朝廷；球场,献殷勤， 讨好； 招致； 求爱","The case is before the state's highest court.","这个案件正在州最高法院审理。"
chapel,"教堂； 祈祷室","Church services will be held in the chapel this week.","本周的教会礼拜将在小教堂举行。"
distort,"弄歪； 扭曲， 歪曲","She felt he was distorting the facts.","她觉得他在歪曲事实。"
subsidiary,"次要的； 辅助的， 附设的； 附属的,子公司；附属机构；支流","The company and its subsidiary companies.","这家公司及其子公司。"
venture,"敢于去； 冒险,冒险，投机；投机活动，风险项目","He was afraid to venture out into the storm.","他害怕冒险进入暴风雨中。"
interrelate,"相互关联， 紧密联系","Supply and demand are interrelated.","供给和需求是相互关联的。"
corrosive,"腐蚀的","racism is dangerous and corrosive to society.","种族主义对社会是危险和具有腐蚀性的。"
enthusiasm,"热情； 积极性； 热衷的事物","He showed great enthusiasm for the project.","他对这个项目表现出极大的热情。"
discern,"洞悉； 识别","I could just discern a figure in the darkness.","在黑暗中我只能辨认出一个身影。"
propensity,"倾向， 癖好","He has a propensity for violence.","他有暴力倾向。"
entreat,"乞求， 恳求， 请求","She entreated him not to go.","她恳求他不要走。"
flexible,"易弯曲的； 柔韧的； 灵活的， 可变通的","Rubber is a flexible material.","橡胶是一种有弹性的材料。"
agile,"敏捷的， 灵活的","He was very agile, quick in his actions.","他的行动非常敏捷。"
replenish,"添加， 补充","He replenished his supply of books.","他补充了他的图书储备。"
hoe,"用锄头锄,锄头","He hoed the weeds in the garden.","他用锄头锄花园里的杂草。"
amenable,"顺从的， 服从劝导的； 有服从义务的","That may have made the regime more amenable to his visit.","这可能使得该政权更愿意接受他的访问。"
depict,"描写， 描述， 描绘","The wall was painted with a large mural depicting famous scenes.","墙上画着一幅描绘著名场景的大壁画。"
sustainable,"不破坏生态平衡的， 可持续的； 足可支撑的； 可忍受的","The company is committed to sustainable development.","公司致力于可持续发展。"
hop,"单足跳行；齐足跳行；跳上,蹦跳； 短程旅行","The little girl hopped across the room.","小女孩单脚跳着穿过房间。"
secede,"正式脱离， 退出","The southern states seceded from the Union.","南部各州正式脱离了联邦。"
characteristic,"特有的； 典型的,特性，特征","Genes determine the characteristics of every living thing.","基因决定每个生物的特征。"
interior,"内部的；内地的,内部； [the ～]内陆","The interior of the house was very dark.","房子的内部很暗。"
interweave,"交织， 编结","The two stories are skillfully interwoven.","这两个故事巧妙地交织在一起。"
rouse,"唤起， 唤醒； 激起， 鼓舞； 激怒","He roused himself from a deep sleep.","他从沉睡中醒来。"
capability,"能力； 性能； 容量； 潜质","The software has the capability to run on any platform.","这款软件有能力在任何平台上运行。"
spark,"激发，引发，触发；","The new discovery sparked a debate among scientists.","这项新发现引发了科学家之间的争论。"
integral,"构成整体所必需的， 不可或缺的； 完整的","An integral part of the service is a free consultation.","免费咨询是这项服务不可或缺的一部分。"
comet,"彗星","Halley's Comet appears every 76 years.","哈雷彗星每76年出现一次。"
assembly,"集会； 集会者； 装配， 安装； 立法机构， 议会","The students gathered for the school assembly.","学生们聚集在一起参加学校集会。"
smelting,"冶炼， 熔炼","The company specializes in smelting aluminum.","该公司专门从事铝冶炼。"
spare,"备用的；空闲的,抽出；免除,备用品","Do you have a spare key?","你有多余的钥匙吗？"
chip,"削下,碎片； 芯片","I chipped a tooth on a hard candy.","我吃硬糖时磕掉了一块牙。"
replicate,"复制； 再制， 再生","Scientists are trying to replicate the experiment.","科学家们正在试图复制这个实验。"
emotional,"感情的， 情绪的； 引起情感的； 易动感情的","He is a very emotional person.","他是一个很感性的人。"
noticeable,"明显的， 值得注意的","There was a noticeable change in his attitude.","他的态度有了明显的改变。"
assemble,"集合； 装配","All the guests were assembled in the hall.","所有客人都聚集在大厅里了。"
hibernation,"冬眠； 休眠， 蛰伏","Bears go into hibernation for the winter.","熊在冬天进入冬眠期。"
transition,"过渡， 过渡时期； 转变","The country is in transition from a military to a civilian government.","这个国家正在从军政府向文职政府过渡。"
march,"前进， 进发； 行进， 齐步走； 游行示威,行进，行军；示威游行；进行曲；进行，进展","The soldiers were ordered to march.","士兵们接到命令前进。"
blast,"爆炸；发出尖响；猛烈抨击,一阵； 爆炸； 冲击波； 响声","A loud blast shattered the windows.","一声巨响震碎了窗户。"
repel,"击退， 驱逐； 排斥； 抵制， 拒绝； 使反感， 使厌恶","The army was unable to repel the enemy.","军队无法击退敌人。"
publicize,"宣传， 推广， 宣扬","The company will publicize its new products.","公司将宣传其新产品。"
underscore,"强调； 在…之下画线,底线","The report underscores the need for better communication.","这份报告强调了改善沟通的必要性。"
seashore,"海岸， 海滨","We went for a walk along the seashore.","我们沿着海边散步。"
series,"系列， 连续； 连续剧","He wrote a series of books.","他写了一系列书。"
cultivate,"耕种； 培养","He cultivated a taste for fine wines.","他培养了对美酒的品味。"
thrive,"茂盛； 茁壮成长； 兴旺， 繁荣","The business is thriving.","这家生意正在蓬勃发展。"
imaginative,"富有想象力的； 创新的","She is a very imaginative writer.","她是一位很有想象力的作家。"
treadmill,"踏车； 枯燥乏味的工作","I feel like I'm on a treadmill just doing the same work every day.","我感觉自己像是在踏车上，每天都在做同样枯燥的工作。"
represent,"代表； 表现； 描绘； 象征","The lion represents courage.","狮子象征着勇气。"
dispatch,"分派， 派遣； 发送","The police dispatched officers to the scene.","警方派遣了警官到现场。"
corpus,"文集， 文献， 汇编； 语料库","The book is a corpus of all his poems.","这本书是他所有诗歌的汇编。"
inconvenient,"不便的； 让人不舒服的","The timing is inconvenient for me.","这个时间对我来说不方便。"
dramatize,"改编成戏剧； 戏剧化， 戏剧性地表现","The movie dramatizes the life of a famous singer.","这部电影将一位著名歌手的生活戏剧化了。"
absurd,"可笑的， 荒唐的","The idea is completely absurd.","这个想法完全是荒谬的。"
prior,"在…前的； 优先的","The meeting was scheduled at a prior time.","会议安排在之前的时间。"
trait,"特性， 特点","Honesty is one of her best traits.","诚实是她最好的品质之一。"
landmark,"路标， 地标； 〈喻〉里程碑","The monument is a famous landmark.","这座纪念碑是一个著名的地标。"
vanish,"消失； 灭绝","The sun vanished behind the clouds.","太阳消失在云层后面。"
vault,"跳过,拱顶；金库，保险库；撑杆跳","He vaulted over the fence.","他跳过了篱笆。"
concave,"凹的","The concave lens is used to correct myopia.","凹透镜用于矫正近视。"
dolphin,"海豚","The dolphins were swimming near the boat.","海豚们在船边游动。"
enactment,"制订， 颁布； 法律， 法规","The enactment of the new law was celebrated.","新法律的颁布受到了庆祝。"
planet,"行星","Earth is a planet.","地球是一颗行星。"
ornithology,"鸟类学","He studied ornithology at the university.","他在大学里学习鸟类学。"
prerequisite,"必备的， 作为先决条件的,先决条件，前提","A good grade is a prerequisite for this course.","好成绩是这门课的先决条件。"
count,"数，计算；算入；看做，认为；值得考虑，有重要意义,计数， 计算； 总数； 罪状","He can count from one to ten.","他能从一数到十。"
creep,"缓慢行进； 爬行； 悄悄地移动","The cat crept silently toward the mouse.","猫悄悄地爬向老鼠。"
deciduous,"落叶的； 非永久的， 短暂的","Deciduous trees lose their leaves in autumn.","落叶树在秋天落叶。"
scholar,"学者； 奖学金获得者","He is a distinguished scholar in history.","他是一位杰出的历史学者。"
contradictory,"对立的，矛盾的；反驳的,对立物； 矛盾因素","The two statements are contradictory.","这两个陈述是相互矛盾的。"
accompany,"为…伴奏； 陪伴， 陪同； 伴随， 和…一起发生","He accompanied her to the concert.","他陪她去听音乐会。"
