disarm,"解除武装","The police asked the suspect to disarm himself.","警察要求嫌疑人解除武装。"
armada,"舰队","The Spanish Armada was defeated by the English fleet.","西班牙无敌舰队被英国舰队击败。"
armory,"军械库","The soldiers went to the armory to get their weapons.","士兵们去军械库领取他们的武器。"
alarm,"警报，恐慌","The smoke alarm went off in the middle of the night.","烟雾警报器在半夜响了。"
artefact,"人工制品，文物","Archaeologists unearthed ancient artefacts at the site.","考古学家在现场挖掘出了古代文物。"
artifice,"诡计，技巧","He used his artifice to deceive his opponents.","他利用诡计欺骗了他的对手。"
artificial,"人造的，虚假的","The robot was controlled by artificial intelligence.","这个机器人由人工智能控制。"
artist,"艺术家","He is a talented artist who paints beautiful landscapes.","他是一位画美丽风景的有才华的艺术家。"
artless,"朴实的，天真的","Her artless charm won over everyone.","她朴实无华的魅力赢得了所有人的喜爱。"
autobiography,"自传","He wrote an autobiography about his life.","他写了一本关于自己生活的自传。"
autocrat,"独裁者","The autocrat ruled the country with an iron fist.","这位独裁者用铁腕统治着这个国家。"
automatically,"自动地","The door will open automatically when you approach it.","当你靠近时，门会自动打开。"
automobile,"汽车","The automobile was a revolutionary invention.","汽车是一项革命性的发明。"
balloon,"气球","The children released balloons into the sky.","孩子们把气球放飞到空中。"
ballet,"芭蕾舞","She has been studying ballet since she was a child.","她从小就开始学习芭蕾舞。"
ballroom,"宴会厅","The grand ballroom was decorated for the party.","宏伟的宴会厅为派对进行了装饰。"
base,"基础，底部；卑鄙的","The statue was placed on a stone base.","雕像被放置在一个石制底座上。"
debase,"贬低，降低","The politician's lies debased his reputation.","这位政客的谎言贬低了他的声誉。"
basement,"地下室","We store old furniture in the basement.","我们把旧家具储存在地下室。"
beater,"搅拌器；打手","She used a hand mixer to beat the eggs.","她用手持搅拌器打鸡蛋。"
abate,"减轻，减弱","The storm began to abate.","暴风雨开始减弱。"
baton,"指挥棒；接力棒","The conductor raised his baton to start the orchestra.","指挥家举起指挥棒开始乐团演奏。"
battle,"战斗，战役","The battle lasted for three days.","这场战役持续了三天。"
combative,"好斗的，好战的","He has a very combative personality.","他性格非常好斗。"
rebel,"反叛，反抗；反叛者","The citizens began to rebel against the new laws.","市民们开始反抗新法律。"
bellicose,"好战的，好斗的","His bellicose attitude made it difficult to negotiate.","他好战的态度使得谈判变得困难。"
rebellion,"叛乱，反抗","The rebellion was quickly suppressed by the army.","叛乱被军队迅速镇压了。"
belligerent,"交战的，好战的","The two belligerent nations finally signed a peace treaty.","这两个交战国最终签署了和平条约。"
beneficent,"仁慈的，慈善的","The beneficent donation helped many people.","这笔慈善捐款帮助了很多人。"
beneficial,"有益的，有利的","Regular exercise is beneficial to your health.","规律的运动对你的健康有益。"
benevolent,"仁慈的，善意的","He was a benevolent leader who cared for his people.","他是一位关心他的人民的仁慈领导者。"
benediction,"祝福，恩赐","The priest gave a benediction at the end of the service.","牧师在礼拜结束时给予了祝福。"
benefactor,"捐助人，恩人","The university's new library was built with the help of a generous benefactor.","大学的新图书馆是在一位慷慨的捐助人的帮助下建造的。"
bifurcate,"分叉，分歧","The road bifurcates into two paths.","这条路分叉成两条小径。"
bilingual,"双语的","She is bilingual in English and Spanish.","她会说英语和西班牙语两种语言。"
biped,"两足动物","Humans and birds are bipeds.","人类和鸟类是两足动物。"
duality,"二元性","The duality of good and evil is a common theme in literature.","善与恶的二元性是文学中常见的主题。"
duet,"二重唱","The two singers performed a beautiful duet.","两位歌手表演了一段美丽的二重唱。"
full-bodied,"醇厚的，浓郁的","This red wine has a full-bodied flavor.","这种红酒有醇厚的风味。"
bodyguard,"保镖","The celebrity hired a bodyguard for her protection.","这位名人雇了一名保镖来保护她。"
busybody,"爱管闲事的人","My neighbor is such a busybody; she always wants to know what I'm doing.","我的邻居真是个爱管闲事的人；她总是想知道我在做什么。"
disembodied,"脱离肉体的，无形的","He heard a disembodied voice in the dark room.","他在黑暗的房间里听到一个无形的声音。"
abbreviate,"缩写，缩短","Please abbreviate the title in the heading.","请在标题中缩短这个称谓。"
brevity,"简洁，简短","The brevity of his speech was appreciated by everyone.","他演讲的简洁受到了大家的赞赏。"
abridge,"缩短，节略","The book was abridged for younger readers.","这本书为年轻读者进行了节略。"
brief,"简短的；概要","He gave a brief summary of the events.","他简短地总结了这些事件。"
debrief,"听取汇报","The soldiers were debriefed after their mission.","士兵们在任务结束后听取了汇报。"
calcium,"钙","Milk is a good source of calcium.","牛奶是钙的良好来源。"
calcification,"钙化","Artery calcification is a major risk factor for heart disease.","动脉钙化是心脏病的主要危险因素。"
recalcitrant,"顽抗的，不服从的","The recalcitrant student refused to follow the teacher's instructions.","那个不服从管教的学生拒绝听从老师的指示。"
boulder,"巨石","They had to climb over a large boulder.","他们不得不爬过一块巨大的石头。"
flint,"燧石","He used a flint to start the fire.","他用燧石生火。"
granite,"花岗岩","The kitchen counter is made of granite.","厨房台面是由花岗岩制成的。"
marble,"大理石","The floor was made of beautiful marble.","地板是由美丽的大理石制成的。"
pebble,"鹅卵石","The beach was covered in smooth pebbles.","海滩上覆盖着光滑的鹅卵石。"
shale,"页岩","Oil shale is a fine-grained sedimentary rock.","油页岩是一种细粒的沉积岩。"
ossified,"骨化的；僵化的","The company's ossified bureaucracy made it difficult to introduce new ideas.","公司僵化的官僚作风使得引入新想法变得困难。"
candor,"坦率，真诚","He spoke with refreshing candor about his past mistakes.","他坦率地谈论了他过去的错误，这让人耳目一新。"
candid,"坦白的，直率的","She gave a candid opinion about the new design.","她对新设计发表了坦率的意见。"
candle,"蜡烛","We lit a candle when the power went out.","停电时我们点燃了蜡烛。"
incandescent,"白炽的，炽热的","The incandescent light bulb was a major invention.","白炽灯泡是一项伟大的发明。"
glisten,"闪耀，闪光","The morning dew glistened on the leaves.","晨露在树叶上闪闪发光。"
glistening,"闪光的，晶莹的","The glistening snow covered the mountains.","晶莹的雪覆盖了群山。"
iridescent,"虹彩的，色彩斑斓的","The soap bubble had an iridescent sheen.","这个肥皂泡有虹彩般的光泽。"
radiate,"辐射，散发","The sun radiates heat and light.","太阳辐射热量和光。"
capable,"有能力的，能干的","He is a capable leader.","他是一位能干的领导者。"
incapacitate,"使...无能力，使...丧失能力","The injury incapacitated him for several weeks.","这次受伤使他失去了几周的能力。"
captious,"吹毛求疵的","He was a captious critic who was hard to please.","他是一个难以取悦的吹毛求疵的评论家。"
captivate,"迷住，吸引","Her beauty captivated everyone in the room.","她的美貌迷住了房间里的每一个人。"
capitulate,"投降，屈服","The enemy was forced to capitulate.","敌人被迫投降。"
recapitulation,"概括，摘要","The speaker gave a brief recapitulation of his main points.","演讲者对他要点进行了简短的概括。"
cataclysmic,"大洪水的；大变动的","The cataclysmic earthquake changed the landscape.","那场大变动的地震改变了地貌。"
catastrophe,"大灾难，大祸","The oil spill was an environmental catastrophe.","漏油事件是一场环境大灾难。"
catalyse,"催化，促使","The new law will catalyse economic growth.","新法律将催化经济增长。"
catalyst,"催化剂","His speech was a catalyst for change.","他的演讲是变革的催化剂。"
cavern,"大山洞，大洞穴","The explorers ventured into a large cavern.","探险家们冒险进入了一个巨大的山洞。"
concave,"凹的，凹面的","A concave lens is thicker at the edges than in the middle.","凹透镜边缘比中间厚。"
excavate,"挖掘，挖出","Archaeologists are excavating an ancient city.","考古学家正在挖掘一座古城。"
accede,"同意，继任","He acceded to the throne after his father's death.","他父亲去世后，他继任了王位。"
accessory,"附件，配件；同谋","She bought a new phone and some accessories.","她买了一部新手机和一些配件。"
concede,"承认，让步","He conceded defeat in the election.","他在选举中承认失败。"
excessive,"过度的，过量的","Excessive use of salt is bad for your health.","过量使用盐对你的健康有害。"
entecedent,"先前的，前身的","The antecedent events led to the current situation.","先前的事件导致了目前的情况。"
recede,"后退，撤回","The floodwaters began to recede.","洪水开始退去。"
recess,"休会；休息","The students played outside during the recess.","学生们在课间休息时在外面玩耍。"
centrifuge,"离心机","The lab used a centrifuge to separate the liquid.","实验室用离心机分离液体。"
egocentric,"以自我为中心的","An egocentric person only thinks about themselves.","一个以自我为中心的人只考虑自己。"
circuitous,"迂回的，曲折的","We took a circuitous route to avoid traffic.","我们走了一条迂回的路线以避开交通。"
recycle,"回收利用","Remember to recycle your plastic bottles.","记住回收你的塑料瓶。"
cyclical,"周期性的，循环的","The seasons follow a cyclical pattern.","四季遵循一个循环模式。"
cyclone,"气旋，飓风","The island was hit by a powerful cyclone.","这个岛屿被一场强大的气旋袭击了。"
encyclopedia,"百科全书","He used the encyclopedia to look up information.","他使用百科全书查找信息。"
circumlocution,"迂回的说法，冗长的说法","The politician's circumlocution avoided the direct question.","这位政治家的迂回说法回避了直接问题。"
circumspect,"谨慎的，小心的","He was very circumspect in his dealings with strangers.","他在与陌生人打交道时非常谨慎。"
circumvent,"规避，绕过","They found a way to circumvent the rules.","他们找到了一种规避规则的方法。"
scissors,"剪刀","I need a pair of scissors to cut the paper.","我需要一把剪刀来剪纸。"
concise,"简洁的，简明的","Please write a concise summary of the report.","请写一份简洁的报告摘要。"
precis,"摘要，大纲","He gave a precis of the novel.","他给出了小说的概要。"
precise,"精确的，准确的","We need precise measurements for this experiment.","这个实验需要精确的测量。"
incise,"雕刻，切开","The sculptor incised the stone with a sharp tool.","雕刻家用锋利的工具在石头上雕刻。"
incisive,"敏锐的，深刻的","Her incisive comments got to the heart of the matter.","她敏锐的评论触及了问题的核心。"
excise,"切除，删除；消费税","The doctor had to excise the tumor.","医生不得不切除肿瘤。"
excited,"兴奋的，激动的","The children were excited about the trip to the zoo.","孩子们对动物园之旅感到很兴奋。"
incite,"煽动，激起","His speech incited the crowd to riot.","他的演讲煽动了人群暴动。"
solicitous,"关切的，挂念的","He was solicitous about her health.","他对她的健康很挂念。"
recital,"独奏会，朗诵","She gave a piano recital last night.","她昨晚举行了一场钢琴独奏会。"
resuscitate,"使...苏醒，复苏","The paramedics tried to resuscitate the man.","医护人员试图使那名男子苏醒。"
screech,"尖叫声，刺耳声","We heard a screech of tires as the car stopped.","我们听到汽车停止时轮胎发出的刺耳声。"
shriek,"尖叫，喊叫","She shrieked in terror.","她因恐惧而尖叫。"
exclaim,"惊叫，大声说","He exclaimed in surprise when he saw the gift.","他看到礼物时惊讶地大叫起来。"
bluster,"咆哮，虚张声势","His bluster failed to intimidate his opponents.","他的虚张声势未能吓倒对手。"
rant,"咆哮，大声抱怨","He went on a long rant about his terrible day.","他滔滔不绝地抱怨他糟糕的一天。"
uproar,"喧嚣，骚动","The announcement caused an uproar among the students.","这个公告在学生中引起了骚动。"
acclaim,"称赞，喝彩","The play was met with critical acclaim.","这部戏剧受到了评论界的好评。"
disclaim,"否认，放弃","He disclaimed any responsibility for the accident.","他否认对这起事故负有任何责任。"
conclude,"结束，得出结论","The meeting will conclude at 5 pm.","会议将在下午5点结束。"
conclusive,"决定性的，结论性的","The DNA evidence was conclusive.","DNA证据具有决定性。"
occlude,"阻塞，闭塞","A blood clot can occlude an artery.","血凝块会阻塞动脉。"
recluse,"隐士，隐居者","He lives as a recluse in the mountains.","他以隐士的身份住在山里。"
seclusion,"隐居，隔离","She enjoys the peace and quiet of her seclusion.","她享受她隐居生活的宁静与安逸。"















































